n;min;p
940000;20;0.5
940000;22;0.5
940000;23;0.5
940000;21;0.5
940000;22;0.5
940000;20;0.5
940000;30;0.5
940000;23;0.5
940000;22;0.5
940000;22;0.5
940000;24;0.5
940000;21;0.5
940000;22;0.5
940000;22;0.5
940000;21;0.5
940000;20;0.5
940000;22;0.5
940000;23;0.5
940000;22;0.5
940000;24;0.5
940000;24;0.5
940000;22;0.5
940000;23;0.5
940000;22;0.5
940000;28;0.5
940000;22;0.5
940000;21;0.5
940000;22;0.5
940000;21;0.5
940000;21;0.5
940000;21;0.5
940000;22;0.5
940000;25;0.5
940000;23;0.5
940000;21;0.5
940000;21;0.5
940000;24;0.5
940000;21;0.5
940000;21;0.5
940000;22;0.5
950000;22;0.5
950000;21;0.5
950000;20;0.5
950000;21;0.5
950000;23;0.5
950000;23;0.5
950000;25;0.5
950000;20;0.5
950000;23;0.5
950000;23;0.5
950000;21;0.5
950000;21;0.5
950000;22;0.5
950000;22;0.5
950000;21;0.5
950000;20;0.5
950000;22;0.5
950000;23;0.5
950000;20;0.5
950000;25;0.5
950000;22;0.5
950000;21;0.5
950000;25;0.5
950000;21;0.5
950000;24;0.5
950000;22;0.5
950000;25;0.5
950000;22;0.5
950000;24;0.5
950000;21;0.5
950000;24;0.5
950000;20;0.5
950000;29;0.5
950000;22;0.5
950000;23;0.5
950000;19;0.5
950000;23;0.5
950000;19;0.5
950000;25;0.5
950000;24;0.5
950000;24;0.5
950000;23;0.5
950000;21;0.5
950000;22;0.5
950000;19;0.5
950000;23;0.5
950000;24;0.5
950000;20;0.5
950000;21;0.5
950000;25;0.5
960000;19;0.5
960000;23;0.5
960000;20;0.5
960000;21;0.5
960000;22;0.5
960000;22;0.5
960000;20;0.5
960000;26;0.5
960000;20;0.5
960000;21;0.5
960000;21;0.5
960000;21;0.5
960000;20;0.5
960000;20;0.5
960000;21;0.5
960000;25;0.5
960000;21;0.5
960000;21;0.5
960000;26;0.5
960000;22;0.5
960000;22;0.5
960000;23;0.5
960000;27;0.5
960000;20;0.5
960000;27;0.5
960000;22;0.5
960000;21;0.5
960000;22;0.5
960000;21;0.5
960000;22;0.5
960000;20;0.5
960000;22;0.5
960000;21;0.5
960000;22;0.5
960000;21;0.5
960000;22;0.5
960000;22;0.5
960000;28;0.5
960000;23;0.5
960000;27;0.5
960000;21;0.5
960000;21;0.5
960000;31;0.5
960000;23;0.5
960000;21;0.5
960000;23;0.5
960000;22;0.5
960000;21;0.5
960000;21;0.5
960000;22;0.5
970000;22;0.5
970000;21;0.5
970000;21;0.5
970000;24;0.5
970000;26;0.5
970000;22;0.5
970000;24;0.5
970000;23;0.5
970000;24;0.5
970000;20;0.5
970000;21;0.5
970000;21;0.5
970000;22;0.5
970000;25;0.5
970000;24;0.5
970000;20;0.5
970000;25;0.5
970000;25;0.5
970000;21;0.5
970000;22;0.5
970000;21;0.5
970000;23;0.5
970000;22;0.5
970000;20;0.5
970000;22;0.5
970000;24;0.5
970000;23;0.5
970000;21;0.5
970000;22;0.5
970000;22;0.5
970000;20;0.5
970000;20;0.5
970000;23;0.5
970000;23;0.5
970000;22;0.5
970000;20;0.5
970000;27;0.5
970000;22;0.5
970000;22;0.5
970000;24;0.5
970000;24;0.5
970000;24;0.5
970000;22;0.5
970000;23;0.5
970000;21;0.5
970000;21;0.5
970000;21;0.5
970000;23;0.5
970000;22;0.5
970000;21;0.5
980000;25;0.5
980000;23;0.5
980000;21;0.5
980000;23;0.5
980000;22;0.5
980000;20;0.5
980000;22;0.5
980000;23;0.5
980000;22;0.5
980000;22;0.5
980000;24;0.5
980000;20;0.5
980000;20;0.5
980000;21;0.5
980000;25;0.5
980000;24;0.5
980000;29;0.5
980000;20;0.5
980000;21;0.5
980000;23;0.5
980000;21;0.5
980000;21;0.5
980000;21;0.5
980000;21;0.5
980000;21;0.5
980000;20;0.5
980000;22;0.5
980000;22;0.5
980000;23;0.5
980000;23;0.5
980000;21;0.5
980000;21;0.5
980000;21;0.5
980000;21;0.5
980000;20;0.5
980000;22;0.5
980000;22;0.5
980000;22;0.5
980000;22;0.5
980000;21;0.5
980000;21;0.5
980000;24;0.5
980000;24;0.5
980000;23;0.5
980000;23;0.5
980000;24;0.5
980000;22;0.5
980000;20;0.5
980000;24;0.5
980000;28;0.5
990000;23;0.5
990000;21;0.5
990000;22;0.5
990000;22;0.5
990000;23;0.5
990000;21;0.5
990000;22;0.5
990000;21;0.5
990000;24;0.5
990000;23;0.5
990000;23;0.5
990000;21;0.5
990000;20;0.5
990000;23;0.5
990000;22;0.5
990000;24;0.5
990000;21;0.5
990000;24;0.5
990000;22;0.5
990000;22;0.5
990000;22;0.5
990000;21;0.5
990000;21;0.5
990000;21;0.5
990000;21;0.5
990000;20;0.5
990000;22;0.5
990000;22;0.5
990000;21;0.5
990000;21;0.5
990000;19;0.5
990000;25;0.5
990000;22;0.5
990000;22;0.5
990000;23;0.5
990000;23;0.5
990000;21;0.5
990000;22;0.5
990000;22;0.5
990000;23;0.5
990000;25;0.5
990000;20;0.5
990000;23;0.5
990000;21;0.5
990000;24;0.5
990000;27;0.5
990000;22;0.5
990000;21;0.5
990000;21;0.5
990000;22;0.5
1000000;20;0.5
1000000;20;0.5
1000000;22;0.5
1000000;23;0.5
1000000;22;0.5
1000000;22;0.5
1000000;25;0.5
1000000;22;0.5
1000000;25;0.5
1000000;21;0.5
1000000;20;0.5
1000000;22;0.5
1000000;24;0.5
1000000;20;0.5
1000000;22;0.5
1000000;20;0.5
1000000;26;0.5
1000000;28;0.5
1000000;20;0.5
1000000;21;0.5
1000000;22;0.5
1000000;26;0.5
1000000;22;0.5
1000000;24;0.5
1000000;23;0.5
1000000;19;0.5
1000000;22;0.5
1000000;22;0.5
1000000;24;0.5
1000000;22;0.5
1000000;23;0.5
1000000;23;0.5
1000000;21;0.5
1000000;23;0.5
1000000;26;0.5
1000000;23;0.5
1000000;23;0.5
1000000;21;0.5
1000000;28;0.5
1000000;25;0.5
1000000;22;0.5
1000000;22;0.5
1000000;20;0.5
1000000;21;0.5
1000000;20;0.5
1000000;23;0.5
1000000;20;0.5
1000000;26;0.5
1000000;22;0.5
1000000;22;0.5
