n;min;p
630000;138;0.1
630000;122;0.1
630000;138;0.1
630000;135;0.1
630000;131;0.1
630000;138;0.1
630000;155;0.1
630000;136;0.1
630000;129;0.1
630000;133;0.1
630000;144;0.1
630000;150;0.1
630000;119;0.1
630000;156;0.1
630000;128;0.1
630000;145;0.1
630000;152;0.1
630000;138;0.1
630000;116;0.1
630000;151;0.1
630000;144;0.1
630000;129;0.1
630000;127;0.1
630000;137;0.1
630000;121;0.1
630000;126;0.1
630000;135;0.1
630000;131;0.1
630000;182;0.1
630000;133;0.1
630000;155;0.1
630000;121;0.1
630000;138;0.1
630000;128;0.1
630000;158;0.1
630000;137;0.1
630000;138;0.1
630000;137;0.1
630000;120;0.1
630000;164;0.1
630000;147;0.1
630000;127;0.1
630000;136;0.1
630000;132;0.1
640000;123;0.1
640000;127;0.1
640000;144;0.1
640000;123;0.1
640000;144;0.1
640000;133;0.1
640000;152;0.1
640000;114;0.1
640000;125;0.1
640000;124;0.1
640000;132;0.1
640000;130;0.1
640000;131;0.1
640000;129;0.1
640000;141;0.1
640000;129;0.1
640000;123;0.1
640000;121;0.1
640000;134;0.1
640000;141;0.1
640000;129;0.1
640000;139;0.1
640000;133;0.1
640000;156;0.1
640000;145;0.1
640000;150;0.1
640000;152;0.1
640000;168;0.1
640000;137;0.1
640000;127;0.1
640000;135;0.1
640000;123;0.1
640000;139;0.1
640000;124;0.1
640000;125;0.1
640000;120;0.1
640000;136;0.1
640000;121;0.1
640000;138;0.1
640000;120;0.1
640000;119;0.1
640000;121;0.1
640000;157;0.1
640000;125;0.1
640000;127;0.1
640000;150;0.1
640000;147;0.1
640000;135;0.1
640000;161;0.1
640000;124;0.1
650000;132;0.1
650000;134;0.1
650000;138;0.1
650000;133;0.1
650000;130;0.1
650000;124;0.1
650000;134;0.1
650000;125;0.1
650000;126;0.1
650000;132;0.1
650000;134;0.1
650000;117;0.1
650000;188;0.1
650000;125;0.1
650000;140;0.1
650000;125;0.1
650000;149;0.1
650000;143;0.1
650000;125;0.1
650000;139;0.1
650000;121;0.1
650000;121;0.1
650000;149;0.1
650000;127;0.1
650000;132;0.1
650000;140;0.1
650000;143;0.1
650000;137;0.1
650000;116;0.1
650000;120;0.1
650000;129;0.1
650000;143;0.1
650000;120;0.1
650000;120;0.1
650000;130;0.1
650000;112;0.1
650000;139;0.1
650000;130;0.1
650000;118;0.1
650000;139;0.1
650000;138;0.1
650000;127;0.1
650000;136;0.1
650000;131;0.1
650000;149;0.1
650000;121;0.1
650000;127;0.1
650000;118;0.1
650000;123;0.1
650000;136;0.1
660000;126;0.1
660000;152;0.1
660000;141;0.1
660000;139;0.1
660000;123;0.1
660000;142;0.1
660000;145;0.1
660000;129;0.1
660000;125;0.1
660000;138;0.1
660000;139;0.1
660000;162;0.1
660000;126;0.1
660000;134;0.1
660000;129;0.1
660000;149;0.1
660000;152;0.1
660000;128;0.1
660000;122;0.1
660000;124;0.1
660000;142;0.1
660000;148;0.1
660000;135;0.1
660000;133;0.1
660000;132;0.1
660000;136;0.1
660000;141;0.1
660000;144;0.1
660000;129;0.1
660000;137;0.1
660000;151;0.1
660000;134;0.1
660000;128;0.1
660000;132;0.1
660000;123;0.1
660000;126;0.1
660000;133;0.1
660000;156;0.1
660000;120;0.1
660000;124;0.1
660000;138;0.1
660000;130;0.1
660000;127;0.1
660000;123;0.1
660000;114;0.1
660000;135;0.1
660000;143;0.1
660000;129;0.1
660000;142;0.1
660000;125;0.1
670000;128;0.1
670000;126;0.1
670000;110;0.1
670000;140;0.1
670000;126;0.1
670000;139;0.1
670000;123;0.1
670000;118;0.1
670000;145;0.1
670000;126;0.1
670000;128;0.1
670000;147;0.1
670000;152;0.1
670000;125;0.1
670000;135;0.1
670000;148;0.1
670000;130;0.1
670000;154;0.1
670000;132;0.1
670000;141;0.1
670000;174;0.1
670000;130;0.1
670000;124;0.1
670000;132;0.1
670000;163;0.1
670000;150;0.1
670000;132;0.1
670000;153;0.1
670000;159;0.1
670000;123;0.1
670000;158;0.1
670000;152;0.1
670000;130;0.1
670000;135;0.1
670000;121;0.1
670000;144;0.1
670000;137;0.1
670000;132;0.1
670000;130;0.1
670000;167;0.1
670000;141;0.1
670000;191;0.1
670000;127;0.1
670000;141;0.1
670000;139;0.1
670000;137;0.1
670000;118;0.1
670000;154;0.1
670000;128;0.1
670000;140;0.1
680000;141;0.1
680000;121;0.1
680000;123;0.1
680000;140;0.1
680000;139;0.1
680000;132;0.1
680000;132;0.1
680000;152;0.1
680000;121;0.1
680000;133;0.1
680000;124;0.1
680000;130;0.1
680000;145;0.1
680000;121;0.1
680000;134;0.1
680000;125;0.1
680000;142;0.1
680000;150;0.1
680000;124;0.1
680000;144;0.1
680000;141;0.1
680000;154;0.1
680000;136;0.1
680000;134;0.1
680000;130;0.1
680000;123;0.1
680000;129;0.1
680000;123;0.1
680000;135;0.1
680000;123;0.1
680000;132;0.1
680000;140;0.1
680000;138;0.1
680000;127;0.1
680000;126;0.1
680000;136;0.1
680000;174;0.1
680000;187;0.1
680000;125;0.1
680000;146;0.1
680000;135;0.1
680000;139;0.1
680000;135;0.1
680000;167;0.1
680000;138;0.1
680000;133;0.1
680000;117;0.1
680000;127;0.1
680000;138;0.1
680000;127;0.1
690000;152;0.1
690000;126;0.1
690000;123;0.1
690000;121;0.1
690000;133;0.1
690000;127;0.1
690000;129;0.1
690000;131;0.1
690000;136;0.1
690000;147;0.1
690000;175;0.1
690000;123;0.1
690000;125;0.1
690000;149;0.1
690000;127;0.1
690000;160;0.1
690000;143;0.1
690000;137;0.1
690000;134;0.1
690000;125;0.1
690000;154;0.1
690000;151;0.1
690000;142;0.1
690000;141;0.1
690000;121;0.1
690000;130;0.1
690000;124;0.1
690000;131;0.1
690000;141;0.1
690000;138;0.1
690000;119;0.1
690000;121;0.1
690000;126;0.1
690000;123;0.1
690000;176;0.1
690000;122;0.1
690000;155;0.1
690000;150;0.1
690000;155;0.1
690000;116;0.1
690000;138;0.1
690000;140;0.1
690000;133;0.1
690000;136;0.1
690000;144;0.1
690000;156;0.1
690000;134;0.1
690000;135;0.1
690000;134;0.1
690000;121;0.1
700000;135;0.1
700000;133;0.1
700000;120;0.1
700000;128;0.1
700000;121;0.1
700000;131;0.1
700000;144;0.1
700000;125;0.1
700000;133;0.1
700000;139;0.1
700000;168;0.1
700000;162;0.1
700000;130;0.1
700000;140;0.1
700000;143;0.1
700000;140;0.1
700000;126;0.1
700000;119;0.1
700000;142;0.1
700000;149;0.1
700000;131;0.1
700000;138;0.1
700000;144;0.1
700000;133;0.1
700000;127;0.1
700000;130;0.1
700000;127;0.1
700000;131;0.1
700000;131;0.1
700000;131;0.1
700000;135;0.1
700000;126;0.1
700000;125;0.1
700000;146;0.1
700000;129;0.1
700000;163;0.1
700000;154;0.1
700000;138;0.1
700000;124;0.1
700000;142;0.1
700000;124;0.1
700000;142;0.1
700000;132;0.1
700000;128;0.1
700000;171;0.1
700000;143;0.1
700000;129;0.1
700000;118;0.1
700000;127;0.1
700000;141;0.1
710000;127;0.1
710000;137;0.1
710000;157;0.1
710000;134;0.1
710000;132;0.1
710000;135;0.1
710000;126;0.1
710000;138;0.1
710000;157;0.1
710000;126;0.1
710000;127;0.1
710000;148;0.1
710000;132;0.1
710000;136;0.1
710000;138;0.1
710000;141;0.1
710000;178;0.1
710000;137;0.1
710000;165;0.1
710000;126;0.1
710000;134;0.1
710000;132;0.1
710000;135;0.1
710000;133;0.1
710000;148;0.1
710000;154;0.1
710000;131;0.1
710000;150;0.1
710000;169;0.1
710000;136;0.1
710000;142;0.1
710000;122;0.1
710000;129;0.1
710000;128;0.1
710000;129;0.1
710000;127;0.1
710000;151;0.1
710000;139;0.1
710000;136;0.1
710000;125;0.1
710000;118;0.1
710000;126;0.1
710000;139;0.1
710000;148;0.1
710000;111;0.1
710000;124;0.1
710000;136;0.1
710000;128;0.1
710000;133;0.1
710000;128;0.1
720000;123;0.1
720000;126;0.1
720000;113;0.1
720000;129;0.1
720000;133;0.1
720000;152;0.1
720000;123;0.1
720000;144;0.1
720000;149;0.1
720000;120;0.1
720000;141;0.1
720000;123;0.1
720000;135;0.1
720000;120;0.1
720000;138;0.1
720000;112;0.1
720000;135;0.1
720000;123;0.1
720000;115;0.1
720000;158;0.1
720000;138;0.1
720000;148;0.1
720000;143;0.1
720000;118;0.1
720000;139;0.1
720000;148;0.1
720000;126;0.1
720000;122;0.1
720000;141;0.1
720000;118;0.1
720000;137;0.1
720000;135;0.1
720000;120;0.1
720000;134;0.1
720000;134;0.1
720000;130;0.1
720000;135;0.1
720000;143;0.1
720000;140;0.1
720000;137;0.1
720000;129;0.1
720000;134;0.1
720000;126;0.1
720000;121;0.1
720000;144;0.1
720000;142;0.1
720000;126;0.1
720000;121;0.1
720000;165;0.1
720000;152;0.1
730000;149;0.1
730000;142;0.1
730000;141;0.1
730000;158;0.1
730000;143;0.1
730000;140;0.1
730000;128;0.1
730000;135;0.1
730000;123;0.1
730000;170;0.1
730000;123;0.1
730000;120;0.1
730000;135;0.1
730000;142;0.1
730000;155;0.1
730000;160;0.1
730000;119;0.1
730000;122;0.1
730000;134;0.1
730000;159;0.1
730000;117;0.1
730000;123;0.1
730000;126;0.1
730000;130;0.1
730000;156;0.1
730000;120;0.1
730000;131;0.1
730000;140;0.1
730000;119;0.1
730000;117;0.1
730000;131;0.1
730000;124;0.1
730000;137;0.1
730000;129;0.1
730000;130;0.1
730000;129;0.1
730000;131;0.1
730000;138;0.1
730000;142;0.1
730000;125;0.1
730000;133;0.1
730000;124;0.1
730000;143;0.1
730000;117;0.1
730000;133;0.1
730000;124;0.1
730000;122;0.1
730000;133;0.1
730000;135;0.1
730000;126;0.1
740000;142;0.1
740000;130;0.1
740000;158;0.1
740000;140;0.1
740000;120;0.1
740000;129;0.1
740000;153;0.1
740000;118;0.1
740000;123;0.1
740000;137;0.1
740000;122;0.1
740000;164;0.1
740000;122;0.1
740000;129;0.1
740000;130;0.1
740000;128;0.1
740000;169;0.1
740000;120;0.1
740000;137;0.1
740000;127;0.1
740000;120;0.1
740000;129;0.1
740000;135;0.1
740000;154;0.1
740000;140;0.1
740000;129;0.1
740000;128;0.1
740000;134;0.1
740000;151;0.1
740000;146;0.1
740000;163;0.1
740000;150;0.1
740000;131;0.1
740000;145;0.1
740000;145;0.1
740000;140;0.1
740000;127;0.1
740000;131;0.1
740000;120;0.1
740000;126;0.1
740000;132;0.1
740000;141;0.1
740000;136;0.1
740000;135;0.1
740000;147;0.1
740000;132;0.1
740000;130;0.1
740000;143;0.1
740000;133;0.1
740000;146;0.1
750000;117;0.1
750000;118;0.1
750000;133;0.1
750000;113;0.1
750000;124;0.1
750000;137;0.1
750000;135;0.1
750000;149;0.1
750000;125;0.1
750000;135;0.1
750000;130;0.1
750000;147;0.1
750000;133;0.1
750000;129;0.1
750000;131;0.1
750000;140;0.1
750000;120;0.1
750000;153;0.1
750000;124;0.1
750000;141;0.1
750000;125;0.1
750000;158;0.1
750000;159;0.1
750000;146;0.1
750000;124;0.1
750000;128;0.1
750000;118;0.1
750000;126;0.1
750000;130;0.1
750000;125;0.1
750000;140;0.1
750000;125;0.1
750000;121;0.1
750000;148;0.1
750000;123;0.1
750000;138;0.1
750000;144;0.1
750000;143;0.1
750000;130;0.1
750000;150;0.1
750000;151;0.1
750000;148;0.1
750000;142;0.1
750000;129;0.1
750000;155;0.1
750000;131;0.1
750000;146;0.1
750000;126;0.1
750000;137;0.1
750000;127;0.1
760000;126;0.1
760000;131;0.1
760000;140;0.1
760000;126;0.1
760000;145;0.1
760000;133;0.1
760000;149;0.1
760000;153;0.1
760000;150;0.1
760000;128;0.1
760000;144;0.1
760000;125;0.1
760000;135;0.1
760000;145;0.1
760000;123;0.1
760000;117;0.1
760000;124;0.1
760000;132;0.1
760000;112;0.1
760000;133;0.1
760000;132;0.1
760000;167;0.1
760000;128;0.1
760000;140;0.1
760000;123;0.1
760000;134;0.1
760000;143;0.1
760000;126;0.1
760000;166;0.1
760000;157;0.1
760000;131;0.1
760000;148;0.1
760000;128;0.1
760000;134;0.1
760000;143;0.1
760000;119;0.1
760000;131;0.1
760000;136;0.1
760000;135;0.1
760000;124;0.1
760000;126;0.1
760000;131;0.1
760000;137;0.1
760000;129;0.1
760000;129;0.1
760000;129;0.1
760000;137;0.1
760000;137;0.1
760000;173;0.1
760000;134;0.1
770000;130;0.1
770000;136;0.1
770000;142;0.1
770000;134;0.1
770000;142;0.1
770000;126;0.1
770000;128;0.1
770000;138;0.1
770000;149;0.1
770000;133;0.1
770000;123;0.1
770000;137;0.1
770000;143;0.1
770000;147;0.1
770000;144;0.1
770000;141;0.1
770000;131;0.1
770000;188;0.1
770000;129;0.1
770000;133;0.1
770000;142;0.1
770000;137;0.1
770000;151;0.1
770000;142;0.1
770000;128;0.1
770000;131;0.1
770000;129;0.1
770000;139;0.1
770000;147;0.1
770000;140;0.1
770000;129;0.1
770000;127;0.1
770000;138;0.1
770000;124;0.1
770000;123;0.1
770000;131;0.1
770000;127;0.1
770000;123;0.1
770000;125;0.1
770000;137;0.1
770000;145;0.1
770000;127;0.1
770000;146;0.1
770000;149;0.1
770000;127;0.1
770000;131;0.1
770000;125;0.1
770000;139;0.1
770000;124;0.1
770000;134;0.1
780000;145;0.1
780000;129;0.1
780000;127;0.1
780000;131;0.1
780000;119;0.1
780000;183;0.1
780000;152;0.1
780000;129;0.1
780000;127;0.1
780000;124;0.1
780000;146;0.1
780000;160;0.1
780000;135;0.1
780000;131;0.1
780000;121;0.1
780000;126;0.1
780000;129;0.1
780000;130;0.1
780000;123;0.1
780000;129;0.1
780000;119;0.1
780000;126;0.1
780000;134;0.1
780000;123;0.1
780000;118;0.1
780000;142;0.1
780000;130;0.1
780000;145;0.1
780000;152;0.1
780000;134;0.1
780000;123;0.1
780000;146;0.1
780000;129;0.1
780000;141;0.1
780000;145;0.1
780000;115;0.1
780000;137;0.1
780000;135;0.1
780000;152;0.1
780000;126;0.1
780000;139;0.1
780000;137;0.1
780000;125;0.1
780000;139;0.1
780000;125;0.1
780000;127;0.1
780000;127;0.1
780000;126;0.1
780000;142;0.1
780000;132;0.1
790000;139;0.1
790000;161;0.1
790000;143;0.1
790000;131;0.1
790000;128;0.1
790000;153;0.1
790000;125;0.1
790000;134;0.1
790000;148;0.1
790000;150;0.1
790000;131;0.1
790000;140;0.1
790000;136;0.1
790000;144;0.1
790000;129;0.1
790000;135;0.1
790000;124;0.1
790000;136;0.1
790000;130;0.1
790000;130;0.1
790000;132;0.1
790000;150;0.1
790000;150;0.1
790000;129;0.1
790000;130;0.1
790000;114;0.1
790000;181;0.1
790000;123;0.1
790000;147;0.1
790000;129;0.1
790000;153;0.1
790000;138;0.1
790000;135;0.1
790000;145;0.1
790000;138;0.1
790000;123;0.1
790000;130;0.1
790000;136;0.1
790000;136;0.1
790000;136;0.1
790000;148;0.1
790000;134;0.1
790000;125;0.1
790000;123;0.1
790000;143;0.1
790000;140;0.1
790000;124;0.1
790000;134;0.1
790000;130;0.1
790000;130;0.1
800000;121;0.1
800000;158;0.1
800000;133;0.1
800000;138;0.1
800000;121;0.1
800000;138;0.1
800000;126;0.1
800000;157;0.1
800000;134;0.1
800000;131;0.1
800000;132;0.1
800000;126;0.1
800000;136;0.1
800000;146;0.1
800000;129;0.1
800000;121;0.1
800000;131;0.1
800000;131;0.1
800000;134;0.1
800000;137;0.1
800000;130;0.1
800000;143;0.1
800000;130;0.1
800000;128;0.1
800000;131;0.1
800000;131;0.1
800000;139;0.1
800000;126;0.1
800000;151;0.1
800000;143;0.1
800000;142;0.1
800000;120;0.1
800000;150;0.1
800000;128;0.1
800000;130;0.1
800000;148;0.1
800000;122;0.1
800000;164;0.1
800000;134;0.1
800000;133;0.1
800000;156;0.1
800000;127;0.1
800000;137;0.1
800000;134;0.1
800000;134;0.1
800000;147;0.1
800000;136;0.1
800000;137;0.1
800000;132;0.1
800000;133;0.1
810000;163;0.1
810000;140;0.1
810000;140;0.1
810000;126;0.1
810000;138;0.1
810000;148;0.1
810000;123;0.1
810000;127;0.1
810000;134;0.1
810000;146;0.1
810000;147;0.1
810000;129;0.1
810000;138;0.1
810000;138;0.1
810000;157;0.1
810000;129;0.1
810000;132;0.1
810000;167;0.1
810000;169;0.1
810000;144;0.1
810000;126;0.1
810000;134;0.1
810000;120;0.1
810000;143;0.1
810000;145;0.1
810000;127;0.1
810000;144;0.1
810000;120;0.1
810000;136;0.1
810000;134;0.1
810000;122;0.1
810000;147;0.1
810000;136;0.1
810000;133;0.1
810000;129;0.1
810000;125;0.1
810000;131;0.1
810000;168;0.1
810000;138;0.1
810000;124;0.1
810000;125;0.1
810000;131;0.1
810000;131;0.1
810000;142;0.1
810000;143;0.1
810000;136;0.1
810000;123;0.1
810000;132;0.1
810000;142;0.1
810000;118;0.1
820000;123;0.1
820000;134;0.1
820000;116;0.1
820000;127;0.1
820000;132;0.1
820000;166;0.1
820000;131;0.1
820000;148;0.1
820000;125;0.1
820000;134;0.1
820000;125;0.1
820000;134;0.1
820000;140;0.1
820000;153;0.1
820000;129;0.1
820000;125;0.1
820000;153;0.1
820000;124;0.1
820000;133;0.1
820000;137;0.1
820000;160;0.1
820000;120;0.1
820000;157;0.1
820000;134;0.1
820000;142;0.1
820000;130;0.1
820000;126;0.1
820000;147;0.1
820000;142;0.1
820000;126;0.1
820000;122;0.1
820000;125;0.1
820000;138;0.1
820000;140;0.1
820000;138;0.1
820000;156;0.1
820000;126;0.1
820000;155;0.1
820000;130;0.1
820000;162;0.1
820000;140;0.1
820000;133;0.1
820000;135;0.1
820000;137;0.1
820000;149;0.1
820000;150;0.1
820000;173;0.1
820000;119;0.1
820000;157;0.1
820000;157;0.1
830000;116;0.1
830000;130;0.1
830000;138;0.1
830000;169;0.1
830000;136;0.1
830000;129;0.1
830000;150;0.1
830000;133;0.1
830000;140;0.1
830000;155;0.1
830000;130;0.1
830000;156;0.1
830000;130;0.1
830000;127;0.1
830000;138;0.1
830000;129;0.1
830000;120;0.1
830000;149;0.1
830000;134;0.1
830000;142;0.1
830000;139;0.1
830000;119;0.1
830000;127;0.1
830000;119;0.1
830000;135;0.1
830000;126;0.1
830000;138;0.1
830000;135;0.1
830000;153;0.1
830000;141;0.1
830000;132;0.1
830000;140;0.1
830000;132;0.1
830000;123;0.1
830000;125;0.1
830000;139;0.1
830000;129;0.1
830000;162;0.1
830000;139;0.1
830000;128;0.1
830000;132;0.1
830000;145;0.1
830000;124;0.1
830000;147;0.1
830000;117;0.1
830000;135;0.1
830000;127;0.1
830000;129;0.1
830000;126;0.1
830000;156;0.1
840000;143;0.1
840000;123;0.1
840000;151;0.1
840000;141;0.1
840000;133;0.1
840000;130;0.1
840000;129;0.1
840000;161;0.1
840000;141;0.1
840000;128;0.1
840000;139;0.1
840000;134;0.1
840000;138;0.1
840000;128;0.1
840000;125;0.1
840000;157;0.1
840000;121;0.1
840000;136;0.1
840000;125;0.1
840000;132;0.1
840000;133;0.1
840000;139;0.1
840000;135;0.1
840000;131;0.1
840000;125;0.1
840000;191;0.1
840000;143;0.1
840000;149;0.1
840000;141;0.1
840000;136;0.1
840000;140;0.1
840000;130;0.1
840000;123;0.1
840000;127;0.1
840000;140;0.1
840000;135;0.1
840000;126;0.1
840000;128;0.1
840000;134;0.1
840000;163;0.1
840000;146;0.1
840000;134;0.1
840000;164;0.1
840000;134;0.1
840000;130;0.1
840000;148;0.1
840000;152;0.1
840000;138;0.1
840000;156;0.1
840000;124;0.1
850000;127;0.1
850000;135;0.1
850000;130;0.1
850000;136;0.1
850000;138;0.1
850000;128;0.1
850000;140;0.1
850000;125;0.1
850000;125;0.1
850000;127;0.1
850000;125;0.1
850000;143;0.1
850000;141;0.1
850000;131;0.1
850000;129;0.1
850000;136;0.1
850000;148;0.1
850000;148;0.1
850000;131;0.1
850000;123;0.1
850000;131;0.1
850000;129;0.1
850000;150;0.1
850000;124;0.1
850000;142;0.1
850000;137;0.1
850000;132;0.1
850000;155;0.1
850000;128;0.1
850000;120;0.1
850000;132;0.1
850000;133;0.1
850000;132;0.1
850000;131;0.1
850000;155;0.1
850000;130;0.1
850000;148;0.1
850000;130;0.1
850000;139;0.1
850000;129;0.1
850000;143;0.1
850000;121;0.1
850000;130;0.1
850000;129;0.1
850000;133;0.1
850000;139;0.1
850000;150;0.1
850000;161;0.1
850000;136;0.1
850000;118;0.1
860000;124;0.1
860000;133;0.1
860000;121;0.1
860000;131;0.1
860000;137;0.1
860000;114;0.1
860000;140;0.1
860000;130;0.1
860000;120;0.1
860000;125;0.1
860000;137;0.1
860000;142;0.1
860000;140;0.1
860000;157;0.1
860000;138;0.1
860000;154;0.1
860000;169;0.1
860000;145;0.1
860000;137;0.1
860000;138;0.1
860000;147;0.1
860000;135;0.1
860000;146;0.1
860000;149;0.1
860000;158;0.1
860000;124;0.1
860000;127;0.1
860000;132;0.1
860000;134;0.1
860000;136;0.1
860000;134;0.1
860000;136;0.1
860000;122;0.1
860000;138;0.1
860000;158;0.1
860000;170;0.1
860000;132;0.1
860000;128;0.1
860000;132;0.1
860000;135;0.1
860000;119;0.1
860000;128;0.1
860000;138;0.1
860000;133;0.1
860000;154;0.1
860000;131;0.1
860000;126;0.1
860000;193;0.1
860000;131;0.1
860000;138;0.1
870000;151;0.1
870000;133;0.1
870000;129;0.1
870000;144;0.1
870000;160;0.1
870000;133;0.1
870000;168;0.1
870000;126;0.1
870000;214;0.1
870000;134;0.1
870000;121;0.1
870000;131;0.1
870000;128;0.1
870000;144;0.1
870000;126;0.1
870000;136;0.1
870000;144;0.1
870000;137;0.1
870000;133;0.1
870000;131;0.1
870000;137;0.1
870000;120;0.1
870000;157;0.1
870000;140;0.1
870000;143;0.1
870000;149;0.1
870000;157;0.1
870000;140;0.1
870000;126;0.1
870000;133;0.1
870000;144;0.1
870000;127;0.1
870000;136;0.1
870000;139;0.1
870000;134;0.1
870000;151;0.1
870000;142;0.1
870000;142;0.1
870000;156;0.1
870000;130;0.1
870000;135;0.1
870000;147;0.1
870000;126;0.1
870000;131;0.1
870000;120;0.1
870000;135;0.1
870000;122;0.1
870000;137;0.1
870000;136;0.1
870000;134;0.1
880000;139;0.1
880000;144;0.1
880000;134;0.1
880000;136;0.1
880000;141;0.1
880000;122;0.1
880000;131;0.1
880000;170;0.1
880000;141;0.1
880000;124;0.1
880000;139;0.1
880000;136;0.1
880000;145;0.1
880000;135;0.1
880000;146;0.1
880000;139;0.1
880000;152;0.1
880000;132;0.1
880000;138;0.1
880000;136;0.1
880000;131;0.1
880000;142;0.1
880000;136;0.1
880000;141;0.1
880000;146;0.1
880000;141;0.1
880000;132;0.1
880000;147;0.1
880000;142;0.1
880000;129;0.1
880000;141;0.1
880000;130;0.1
880000;162;0.1
880000;139;0.1
880000;128;0.1
880000;123;0.1
880000;151;0.1
880000;131;0.1
880000;135;0.1
880000;134;0.1
880000;133;0.1
880000;154;0.1
880000;122;0.1
880000;121;0.1
880000;125;0.1
880000;129;0.1
880000;130;0.1
880000;121;0.1
880000;132;0.1
880000;121;0.1
890000;143;0.1
890000;159;0.1
890000;153;0.1
890000;155;0.1
890000;139;0.1
890000;124;0.1
890000;139;0.1
890000;138;0.1
890000;129;0.1
890000;121;0.1
890000;127;0.1
890000;126;0.1
890000;130;0.1
890000;123;0.1
890000;147;0.1
890000;118;0.1
890000;131;0.1
890000;150;0.1
890000;144;0.1
890000;149;0.1
890000;129;0.1
890000;136;0.1
890000;140;0.1
890000;125;0.1
890000;122;0.1
890000;133;0.1
890000;135;0.1
890000;146;0.1
890000;131;0.1
890000;134;0.1
890000;169;0.1
890000;142;0.1
890000;138;0.1
890000;127;0.1
890000;142;0.1
890000;171;0.1
890000;136;0.1
890000;142;0.1
890000;141;0.1
890000;157;0.1
890000;151;0.1
890000;148;0.1
890000;128;0.1
890000;131;0.1
890000;130;0.1
890000;138;0.1
890000;136;0.1
890000;141;0.1
890000;186;0.1
890000;146;0.1
900000;138;0.1
900000;136;0.1
900000;146;0.1
900000;131;0.1
900000;122;0.1
900000;119;0.1
900000;130;0.1
900000;128;0.1
900000;145;0.1
900000;126;0.1
900000;131;0.1
900000;119;0.1
900000;126;0.1
900000;166;0.1
900000;117;0.1
900000;128;0.1
900000;148;0.1
900000;129;0.1
900000;133;0.1
900000;128;0.1
900000;124;0.1
900000;126;0.1
900000;143;0.1
900000;178;0.1
900000;151;0.1
900000;121;0.1
900000;132;0.1
900000;175;0.1
900000;138;0.1
900000;144;0.1
900000;155;0.1
900000;123;0.1
900000;141;0.1
900000;123;0.1
900000;148;0.1
900000;125;0.1
900000;129;0.1
900000;134;0.1
900000;133;0.1
900000;134;0.1
900000;147;0.1
900000;130;0.1
900000;158;0.1
900000;140;0.1
900000;123;0.1
900000;162;0.1
900000;145;0.1
900000;136;0.1
900000;141;0.1
900000;119;0.1
910000;139;0.1
910000;138;0.1
910000;128;0.1
910000;134;0.1
910000;140;0.1
910000;136;0.1
910000;122;0.1
910000;150;0.1
910000;144;0.1
910000;136;0.1
910000;148;0.1
910000;136;0.1
910000;173;0.1
910000;138;0.1
910000;136;0.1
910000;134;0.1
910000;123;0.1
910000;138;0.1
910000;133;0.1
910000;137;0.1
910000;165;0.1
910000;133;0.1
910000;134;0.1
910000;156;0.1
910000;134;0.1
910000;145;0.1
910000;144;0.1
910000;133;0.1
910000;136;0.1
910000;132;0.1
910000;139;0.1
910000;138;0.1
910000;137;0.1
910000;135;0.1
910000;156;0.1
910000;139;0.1
910000;146;0.1
910000;120;0.1
910000;133;0.1
910000;140;0.1
910000;149;0.1
910000;125;0.1
910000;128;0.1
910000;126;0.1
910000;135;0.1
910000;136;0.1
910000;137;0.1
910000;128;0.1
910000;150;0.1
910000;157;0.1
920000;128;0.1
920000;123;0.1
920000;175;0.1
920000;142;0.1
920000;145;0.1
920000;140;0.1
920000;148;0.1
920000;163;0.1
920000;129;0.1
920000;143;0.1
920000;145;0.1
920000;138;0.1
920000;133;0.1
920000;131;0.1
920000;124;0.1
920000;153;0.1
920000;129;0.1
920000;131;0.1
920000;135;0.1
920000;128;0.1
920000;143;0.1
920000;121;0.1
920000;148;0.1
920000;145;0.1
920000;132;0.1
920000;134;0.1
920000;161;0.1
920000;130;0.1
920000;153;0.1
920000;144;0.1
920000;168;0.1
920000;129;0.1
920000;136;0.1
920000;141;0.1
920000;137;0.1
920000;141;0.1
920000;132;0.1
920000;131;0.1
920000;135;0.1
920000;155;0.1
920000;125;0.1
920000;117;0.1
920000;132;0.1
920000;126;0.1
920000;156;0.1
920000;124;0.1
920000;148;0.1
920000;131;0.1
920000;147;0.1
920000;142;0.1
930000;193;0.1
930000;141;0.1
930000;136;0.1
930000;127;0.1
930000;167;0.1
930000;126;0.1
930000;134;0.1
930000;168;0.1
930000;138;0.1
930000;131;0.1
930000;137;0.1
930000;132;0.1
930000;137;0.1
930000;138;0.1
930000;128;0.1
930000;150;0.1
930000;115;0.1
930000;144;0.1
930000;129;0.1
930000;131;0.1
930000;129;0.1
930000;137;0.1
930000;143;0.1
930000;138;0.1
930000;155;0.1
930000;129;0.1
930000;137;0.1
930000;128;0.1
930000;124;0.1
930000;141;0.1
930000;135;0.1
930000;126;0.1
930000;144;0.1
930000;147;0.1
930000;129;0.1
930000;144;0.1
930000;142;0.1
930000;139;0.1
930000;138;0.1
930000;124;0.1
930000;142;0.1
930000;170;0.1
930000;130;0.1
930000;135;0.1
930000;124;0.1
930000;146;0.1
930000;123;0.1
930000;122;0.1
930000;145;0.1
930000;155;0.1
940000;134;0.1
940000;130;0.1
940000;145;0.1
940000;177;0.1
940000;143;0.1
940000;143;0.1
940000;155;0.1
940000;139;0.1
940000;130;0.1
940000;128;0.1
